ID,D,E,F,H,I,L,Oxygen,Nitrogen,Acid,Basic,Polar,Non_Polar,molecular_weight,aromaticity,flexibility_mean,flexibility_max,flexibility_min,gravy,secondary_structure_fraction_a,molar_extinction_coefficient_reduced_cysteines,molar_extinction_coefficient_disulfid_bridges,type
P98164,0.087003222,0.053061224,0.036734694,0.029215897,0.053705693,0.061654135,0.542212675,0.369495166,0.140064447,0.11707841,0.604081633,0.395918367,521952.7643,0.091514501,0.998234616,1.076714286,0.930892857,-0.470784103,0.262728249,740850.0,761350,Single-pass membrane protein
Q9H0H0,0.037375415,0.066445183,0.030730897,0.02076412,0.061461794,0.144518272,0.46013289,0.331395349,0.103820598,0.107142857,0.519933555,0.480066445,134321.8471,0.0589701,0.994363499,1.07397619,0.926392857,0.099169435,0.338870432,94770.0,96770,Single-pass membrane protein
Q6ZMQ8,0.051673945,0.088791849,0.034934498,0.014556041,0.008733624,0.098981077,0.502183406,0.254002911,0.140465793,0.083697234,0.563318777,0.436681223,144567.7122,0.064046579,1.008934572,1.084761905,0.92302381,-0.38944687,0.226346434,123760.0,125635,Single-pass membrane protein
P32249,0.022160665,0.033240997,0.060941828,0.027700831,0.105263158,0.096952909,0.36565097,0.343490305,0.055401662,0.130193906,0.484764543,0.515235457,41223.6072,0.108033241,0.983969393,1.060071429,0.9165,0.343490305,0.379501385,37360.0,38235,Multi-pass membrane protein
Q6ICL7,0.014285714,0.022857143,0.031428571,0.025714286,0.011428571,0.194285714,0.262857143,0.325714286,0.037142857,0.102857143,0.417142857,0.582857143,36747.0325,0.06,0.984469522,1.053464286,0.92822619,0.536857143,0.322857143,38960.0,39710,Multi-pass membrane protein
Q99437,0.024390244,0.019512195,0.068292683,0.009756098,0.112195122,0.087804878,0.27804878,0.165853659,0.043902439,0.058536585,0.312195122,0.687804878,21406.0729,0.117073171,0.979550717,1.056238095,0.928345238,1.004878049,0.414634146,30940.0,31190,Multi-pass membrane protein
Q96P69,0.027548209,0.016528926,0.038567493,0.03030303,0.019283747,0.168044077,0.289256198,0.399449036,0.044077135,0.134986226,0.449035813,0.550964187,39331.9962,0.068870523,0.984380919,1.059238095,0.927190476,0.373278237,0.330578512,32430.0,33180,Multi-pass membrane protein
Q6NUK1,0.056603774,0.064989518,0.041928721,0.008385744,0.06918239,0.100628931,0.471698113,0.318658281,0.121593291,0.123689727,0.480083857,0.519916143,53353.8246,0.096436059,1.001002366,1.075369048,0.94097619,-0.207756813,0.322851153,74830.0,75080,Multi-pass membrane protein
O00180,0.038690476,0.0625,0.086309524,0.029761905,0.047619048,0.125,0.431547619,0.306547619,0.101190476,0.113095238,0.455357143,0.544642857,38142.6312,0.139880952,0.986976154,1.077583333,0.920964286,0.282738095,0.410714286,46870.0,47370,Multi-pass membrane protein
P30301,0.011406844,0.030418251,0.076045627,0.022813688,0.030418251,0.140684411,0.30418251,0.258555133,0.041825095,0.072243346,0.36121673,0.63878327,28121.3937,0.125475285,0.983430681,1.051666667,0.930202381,0.612547529,0.3878327,39420.0,39545,Multi-pass membrane protein
Q96HA9,0.033195021,0.037344398,0.020746888,0.01659751,0.01659751,0.165975104,0.365145228,0.398340249,0.070539419,0.116182573,0.44813278,0.55186722,26635.7232,0.082987552,0.98692267,1.045821429,0.937142857,0.185477178,0.340248963,54430.0,54805,Multi-pass membrane protein
P10620,0.051612903,0.032258065,0.064516129,0.019354839,0.051612903,0.135483871,0.393548387,0.341935484,0.083870968,0.135483871,0.438709677,0.561290323,17598.4568,0.122580645,0.988680202,1.064404762,0.935166667,0.194193548,0.374193548,13410.0,13410,Multi-pass membrane protein
Q9P273,0.059651723,0.050389033,0.036680252,0.022230456,0.054464617,0.083364209,0.517599111,0.370137088,0.110040756,0.119303446,0.556131901,0.443868099,300947.1085,0.093738422,0.999242618,1.074547619,0.933880952,-0.385883661,0.290848462,377830.0,382580,Single-pass membrane protein
Q6ZWT7,0.026923077,0.040384615,0.059615385,0.025,0.075,0.117307692,0.451923077,0.323076923,0.067307692,0.1,0.480769231,0.519230769,59526.0922,0.138461538,0.986023763,1.077488095,0.919452381,0.142692308,0.386538462,101190.0,101940,Multi-pass membrane protein
Q9NYV7,0.010309278,0.020618557,0.082474227,0.030927835,0.113402062,0.158075601,0.323024055,0.323024055,0.030927835,0.099656357,0.419243986,0.580756014,33985.5183,0.144329897,0.972102035,1.049047619,0.926333333,0.813058419,0.47766323,66920.0,67420,Multi-pass membrane protein
Q9UI40,0.04387292,0.057488654,0.059001513,0.019667171,0.08623298,0.10892587,0.429652042,0.276853253,0.101361573,0.104387292,0.468986384,0.531013616,73662.9376,0.099848714,0.991908669,1.07547619,0.92725,0.28774584,0.376701967,92360.0,92860,Multi-pass membrane protein
Q9BYG8,0.05511811,0.076771654,0.041338583,0.019685039,0.057086614,0.13976378,0.501968504,0.328740157,0.131889764,0.12992126,0.531496063,0.468503937,57690.967,0.080708661,1.00178872,1.063809524,0.935047619,-0.198425197,0.338582677,53860.0,54110,Multi-pass membrane protein
P33897,0.032214765,0.068456376,0.030872483,0.022818792,0.04295302,0.126174497,0.405369128,0.402684564,0.100671141,0.139597315,0.467114094,0.532885906,82935.9277,0.083221477,0.994584821,1.069178571,0.930940476,-0.055167785,0.32885906,106230.0,106730,Multi-pass membrane protein
Q92185,0.030898876,0.036516854,0.058988764,0.02247191,0.039325843,0.095505618,0.398876404,0.387640449,0.06741573,0.132022472,0.511235955,0.488764045,40518.5381,0.123595506,0.992976328,1.054511905,0.918202381,-0.174157303,0.314606742,66350.0,66975,Single-pass membrane protein
Q9P2B2,0.06370876,0.059158134,0.032992036,0.025028441,0.03185438,0.089874858,0.499431172,0.389078498,0.122866894,0.136518771,0.548350398,0.451649602,98555.283,0.089874858,0.998469841,1.07075,0.935130952,-0.283617747,0.31513083,162720.0,163720,Single-pass membrane protein
P17693,0.053254438,0.079881657,0.023668639,0.026627219,0.023668639,0.088757396,0.49704142,0.405325444,0.133136095,0.130177515,0.520710059,0.479289941,38223.6869,0.097633136,0.997703213,1.058928571,0.934690476,-0.435798817,0.278106509,81360.0,81735,Single-pass membrane protein
P56975,0.034722222,0.0625,0.033333333,0.018055556,0.045833333,0.068055556,0.505555556,0.323611111,0.097222222,0.118055556,0.606944444,0.393055556,77899.8634,0.065277778,1.005137834,1.063857143,0.924238095,-0.377222222,0.234722222,62340.0,63465,Single-pass membrane protein
P07333,0.044238683,0.056584362,0.040123457,0.028806584,0.038065844,0.106995885,0.470164609,0.338477366,0.100823045,0.112139918,0.527777778,0.472222222,107982.4867,0.094650206,0.997912451,1.079714286,0.933928571,-0.207716049,0.316872428,147140.0,148390,Single-pass membrane protein
Q8N111,0.040268456,0.060402685,0.013422819,0.006711409,0.013422819,0.060402685,0.389261745,0.241610738,0.100671141,0.134228188,0.583892617,0.416107383,14953.7779,0.020134228,1.020381973,1.071595238,0.939166667,-0.547651007,0.154362416,5500.0,5500,Single-pass membrane protein
Q02127,0.053164557,0.055696203,0.030379747,0.02278481,0.035443038,0.126582278,0.402531646,0.417721519,0.108860759,0.156962025,0.478481013,0.521518987,42866.7107,0.055696203,1.001149025,1.066142857,0.941880952,-0.203797468,0.306329114,22920.0,22920,Single-pass membrane protein
P23470,0.051211073,0.071972318,0.039446367,0.029757785,0.059515571,0.060207612,0.520415225,0.370934256,0.123183391,0.135640138,0.575086505,0.424913495,162001.5802,0.088581315,1.003740392,1.089547619,0.928178571,-0.488581315,0.276124567,194010.0,195260,Single-pass membrane protein
Q969F0,0.016393443,0.098360656,0.016393443,0.032786885,0.027322404,0.092896175,0.464480874,0.519125683,0.114754098,0.169398907,0.535519126,0.464480874,20711.3604,0.054644809,1.006518678,1.078142857,0.939333333,-0.695081967,0.218579235,26470.0,26470,Single-pass membrane protein
Q15363,0.044776119,0.099502488,0.064676617,0.024875622,0.059701493,0.07960199,0.492537313,0.308457711,0.144278607,0.124378109,0.462686567,0.537313433,22760.9748,0.104477612,0.995791109,1.062571429,0.93597619,0.031343284,0.333333333,15930.0,16055,Single-pass membrane protein
Q6PCB8,0.027522936,0.088685015,0.036697248,0.018348624,0.042813456,0.116207951,0.532110092,0.348623853,0.116207951,0.125382263,0.581039755,0.418960245,36880.5242,0.082568807,1.003679133,1.074571429,0.927321429,-0.392966361,0.305810398,38390.0,38890,Single-pass membrane protein
Q9BTX3,0.028901734,0.052023121,0.057803468,0.01734104,0.034682081,0.12716763,0.375722543,0.369942197,0.080924855,0.12716763,0.421965318,0.578034682,19641.6653,0.132947977,0.988934233,1.05802381,0.918630952,0.075722543,0.352601156,43430.0,43555,Multi-pass membrane protein
Q9NW15,0.034848485,0.074242424,0.063636364,0.013636364,0.062121212,0.137878788,0.445454545,0.315151515,0.109090909,0.122727273,0.459090909,0.540909091,76328.4417,0.13030303,0.991709257,1.076833333,0.922333333,0.100606061,0.395454545,109670.0,110170,Multi-pass membrane protein
Q96B21,0.04,0.04,0.072727273,0.058181818,0.069090909,0.134545455,0.378181818,0.341818182,0.08,0.123636364,0.429090909,0.570909091,31825.7635,0.149090909,0.979222923,1.06122619,0.923404762,0.313090909,0.425454545,59360.0,59610,Multi-pass membrane protein
Q96T83,0.042758621,0.049655172,0.077241379,0.026206897,0.052413793,0.12,0.427586207,0.297931034,0.092413793,0.103448276,0.463448276,0.536551724,80129.9945,0.11862069,0.990847217,1.07947619,0.922690476,0.172413793,0.350344828,84800.0,85300,Multi-pass membrane protein
O95377,0.051282051,0.036630037,0.058608059,0.047619048,0.051282051,0.117216117,0.373626374,0.377289377,0.087912088,0.153846154,0.509157509,0.490842491,31087.9611,0.113553114,0.98719706,1.065202381,0.927095238,0.12967033,0.373626374,46410.0,47160,Multi-pass membrane protein
Q96E93,0.041025641,0.041025641,0.041025641,0.015384615,0.035897436,0.117948718,0.487179487,0.302564103,0.082051282,0.076923077,0.553846154,0.446153846,21830.6265,0.112820513,0.992740271,1.057761905,0.920845238,-0.032307692,0.317948718,48930.0,49680,Single-pass membrane protein
Q8TDN7,0.03030303,0.041666667,0.075757576,0.026515152,0.079545455,0.121212121,0.397727273,0.314393939,0.071969697,0.09469697,0.420454545,0.579545455,31095.1088,0.178030303,0.977952241,1.057011905,0.920583333,0.410227273,0.454545455,80330.0,80580,Multi-pass membrane protein
Q16647,0.06,0.06,0.046,0.034,0.026,0.166,0.426,0.412,0.12,0.15,0.482,0.518,57103.3114,0.1,0.994226869,1.075595238,0.929595238,-0.13,0.35,80330.0,80455,Single-pass membrane protein
Q9BPX6,0.06302521,0.073529412,0.069327731,0.023109244,0.042016807,0.088235294,0.489495798,0.401260504,0.136554622,0.170168067,0.548319328,0.451680672,54350.677,0.098739496,1.00417722,1.087357143,0.936428571,-0.474369748,0.281512605,36900.0,37275,Single-pass membrane protein
Q8WWX8,0.032592593,0.038518519,0.051851852,0.013333333,0.072592593,0.13037037,0.364444444,0.228148148,0.071111111,0.08,0.416296296,0.583703704,74035.4521,0.106666667,0.987173245,1.07772619,0.923083333,0.536296296,0.395555556,115280.0,116030,Multi-pass membrane protein
Q6IEY1,0.032051282,0.016025641,0.092948718,0.032051282,0.064102564,0.141025641,0.323717949,0.262820513,0.048076923,0.105769231,0.416666667,0.583333333,35073.4005,0.137820513,0.977587341,1.059571429,0.928785714,0.755448718,0.442307692,32890.0,33390,Multi-pass membrane protein
P0DP42,0.018099548,0.063348416,0.099547511,0.018099548,0.067873303,0.140271493,0.366515837,0.21719457,0.081447964,0.076923077,0.416289593,0.583710407,25026.3302,0.149321267,0.981871013,1.066821429,0.926571429,0.685972851,0.43438914,40450.0,40825,Multi-pass membrane protein
P61165,0.012658228,0.050632911,0.101265823,0.012658228,0.050632911,0.151898734,0.341772152,0.164556962,0.063291139,0.063291139,0.316455696,0.683544304,9078.7586,0.189873418,0.973248469,1.035214286,0.926416667,1.021518987,0.518987342,18450.0,18450,Multi-pass membrane protein
O60635,0.033195021,0.037344398,0.091286307,0.008298755,0.058091286,0.107883817,0.377593361,0.170124481,0.070539419,0.062240664,0.398340249,0.601659751,26300.5978,0.136929461,0.983775041,1.055035714,0.92575,0.675103734,0.390041494,24410.0,25035,Multi-pass membrane protein
P51693,0.04,0.103076923,0.021538462,0.033846154,0.024615385,0.107692308,0.490769231,0.444615385,0.143076923,0.143076923,0.586153846,0.413846154,72175.585,0.044615385,1.006327799,1.083380952,0.93972619,-0.628923077,0.232307692,38390.0,39140,Single-pass membrane protein
Q9H237,0.026030369,0.032537961,0.067245119,0.039045553,0.028199566,0.164859002,0.329718004,0.349240781,0.05856833,0.121475054,0.407809111,0.592190889,52316.964,0.138828633,0.979874368,1.067761905,0.922154762,0.45791757,0.418655098,105310.0,106060,Multi-pass membrane protein
Q16572,0.037593985,0.043233083,0.039473684,0.015037594,0.043233083,0.137218045,0.345864662,0.257518797,0.080827068,0.084586466,0.402255639,0.597744361,56902.6785,0.092105263,0.987801602,1.064059524,0.926690476,0.462781955,0.359022556,65780.0,66155,Multi-pass membrane protein
Q9NTI2,0.046296296,0.057239057,0.042087542,0.02020202,0.064814815,0.116161616,0.452020202,0.346801347,0.103535354,0.131313131,0.5,0.5,133597.0807,0.093434343,0.994366129,1.069583333,0.927785714,-0.030555556,0.345959596,167080.0,168705,Multi-pass membrane protein
Q9UBN4,0.044012282,0.073694985,0.051177073,0.022517912,0.067553736,0.121801433,0.480040942,0.387922211,0.117707267,0.142272262,0.529170931,0.470829069,112099.68,0.101330604,0.99824144,1.084880952,0.920083333,-0.196622313,0.349027636,145190.0,146065,Multi-pass membrane protein
Q86Z14,0.048850575,0.045019157,0.061302682,0.028735632,0.052681992,0.099616858,0.44348659,0.412835249,0.093869732,0.148467433,0.509578544,0.490421456,119806.437,0.134099617,0.995610168,1.086369048,0.915869048,-0.306800766,0.337164751,233540.0,234290,Single-pass membrane protein
Q5SR56,0.019762846,0.049407115,0.06916996,0.011857708,0.061264822,0.114624506,0.377470356,0.201581028,0.06916996,0.061264822,0.413043478,0.586956522,54544.692,0.118577075,0.989238958,1.078178571,0.925083333,0.503162055,0.373517787,85370.0,85745,Multi-pass membrane protein
P23467,0.050075113,0.054581873,0.036554832,0.026039059,0.050075113,0.085127692,0.513770656,0.378067101,0.104656985,0.130696044,0.562343515,0.437656485,224298.5649,0.093640461,1.000388899,1.08702381,0.934202381,-0.370806209,0.314972459,318230.0,319730,Single-pass membrane protein
O75915,0.04787234,0.031914894,0.079787234,0.010638298,0.069148936,0.111702128,0.35106383,0.356382979,0.079787234,0.127659574,0.404255319,0.595744681,21614.4624,0.127659574,0.985397579,1.071285714,0.93425,0.34893617,0.414893617,25440.0,25440,Multi-pass membrane protein
P0CK97,0.022556391,0.063909774,0.04887218,0.018796992,0.030075188,0.127819549,0.402255639,0.296992481,0.086466165,0.112781955,0.503759398,0.496240602,29078.5398,0.078947368,0.995380026,1.078761905,0.921190476,0.12593985,0.323308271,23950.0,24200,Multi-pass membrane protein
Q9P241,0.043478261,0.063113604,0.046984572,0.021037868,0.056100982,0.112201964,0.462131837,0.340112202,0.106591865,0.124824684,0.520336606,0.479663394,160272.0382,0.093267882,0.996355152,1.069452381,0.921583333,-0.083590463,0.331697055,170520.0,172645,Multi-pass membrane protein
P25024,0.034285714,0.025714286,0.068571429,0.028571429,0.057142857,0.162857143,0.348571429,0.331428571,0.06,0.111428571,0.425714286,0.574285714,39790.7209,0.122857143,0.979405111,1.05427381,0.923678571,0.543714286,0.428571429,52370.0,52995,Multi-pass membrane protein
P61073,0.036931818,0.039772727,0.065340909,0.03125,0.102272727,0.110795455,0.400568182,0.286931818,0.076704545,0.119318182,0.448863636,0.551136364,39745.0271,0.130681818,0.985462654,1.058690476,0.919809524,0.399431818,0.417613636,58330.0,58830,Multi-pass membrane protein
P20916,0.033546326,0.087859425,0.036741214,0.017571885,0.036741214,0.10543131,0.482428115,0.309904153,0.121405751,0.099041534,0.522364217,0.477635783,69067.7118,0.087859425,0.998262078,1.076440476,0.929488095,-0.1014377,0.322683706,87780.0,88655,Single-pass membrane protein
Q8TCQ1,0.038062284,0.055363322,0.031141869,0.017301038,0.058823529,0.069204152,0.456747405,0.387543253,0.093425606,0.138408304,0.598615917,0.401384083,32307.8446,0.07266436,0.998379847,1.071,0.926440476,-0.23183391,0.287197232,45950.0,46950,Multi-pass membrane protein
Q9Y6R1,0.0639481,0.05931418,0.061167748,0.02502317,0.066728452,0.111214087,0.454124189,0.314179796,0.12326228,0.139944393,0.517145505,0.482854495,121459.2318,0.09823911,0.998478182,1.099714286,0.927488095,-0.0802595,0.335495829,111730.0,112730,Multi-pass membrane protein
Q8IY95,0.036900369,0.055350554,0.029520295,0.040590406,0.095940959,0.173431734,0.41697417,0.372693727,0.092250923,0.140221402,0.505535055,0.494464945,30921.977,0.077490775,0.989067839,1.066011905,0.926464286,0.143911439,0.391143911,27390.0,27765,Multi-pass membrane protein
Q8N7P3,0.036363636,0.054545455,0.05,0.036363636,0.022727273,0.181818182,0.381818182,0.340909091,0.090909091,0.1,0.440909091,0.559090909,24509.1384,0.1,0.986501241,1.050488095,0.93052381,0.288636364,0.377272727,52480.0,52855,Multi-pass membrane protein
P78508,0.039577836,0.060686016,0.050131926,0.021108179,0.055408971,0.124010554,0.45646438,0.337730871,0.100263852,0.126649077,0.506596306,0.493403694,42507.5919,0.094986807,0.993996911,1.074083333,0.924035714,0.037994723,0.356200528,45380.0,45630,Multi-pass membrane protein
Q8TDX9,0.04036504,0.054054054,0.042822043,0.028431028,0.036855037,0.111618112,0.454896455,0.346788347,0.094419094,0.117585118,0.536328536,0.463671464,315431.3367,0.090558091,0.996434176,1.077130952,0.923559524,-0.136855037,0.307125307,411160.0,415785,Multi-pass membrane protein
Q9H6R6,0.03874092,0.04842615,0.060532688,0.024213075,0.072639225,0.084745763,0.387409201,0.372881356,0.08716707,0.138014528,0.491525424,0.508474576,47662.2779,0.133171913,0.988668258,1.076190476,0.931952381,-0.03220339,0.346246973,96830.0,97955,Multi-pass membrane protein
P35503,0.039325843,0.048689139,0.048689139,0.04494382,0.04494382,0.117977528,0.397003745,0.36329588,0.088014981,0.140449438,0.488764045,0.511235955,60337.6439,0.097378277,0.990687642,1.074142857,0.926345238,0.046441948,0.342696629,74830.0,75455,Single-pass membrane protein
Q96LC7,0.028694405,0.054519369,0.035868006,0.022955524,0.022955524,0.106169297,0.454806313,0.378766141,0.083213773,0.117647059,0.582496413,0.417503587,76590.8792,0.077474892,1.002421719,1.079666667,0.928309524,-0.390530846,0.269727403,95340.0,96340,Single-pass membrane protein
O43292,0.024154589,0.043478261,0.041867955,0.027375201,0.017713366,0.193236715,0.338164251,0.31078905,0.06763285,0.098228663,0.404186795,0.595813205,67622.3857,0.090177134,0.987221366,1.050107143,0.923297619,0.396135266,0.375201288,92820.0,93195,Multi-pass membrane protein
